FID,FRS_FACILI,REGISTRY_I,PRIMARY_NA,LOCATION_A,SUPPLEMENT,CITY_NAME,COUNTY_NAM,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NA,POSTAL_COD,FEDERAL_FA,FEDERAL_AG,TRIBAL_LAN,TRIBAL_L_1,CONGRESSIO,CENSUS_BLO,HUC_CODE,EPA_REGION,SITE_TYPE_,LOCATION_D,CREATE_DAT,UPDATE_DAT,US_MEXICO_,PGM_SYS_AC,INTEREST_T,NAICS_CODE,NAICS_CO_1,SIC_CODES,SIC_CODE_D,LATITUDE83,LONGITUDE8,CONVEYOR,COLLECT_DE,ACCURACY_V,REF_POINT_,HDATUM_DES,SOURCE_DES,Lat,Long,POINT_X,POINT_Y
0,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050512021,110050512021.000000000000000,JOHNSON & JOHNSON - JOHNSON & JOHNSON,-, ,-,-, ,PR,PUERTO RICO,UNITED STATES,00000, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 19:52:24,02-FEB-2015 23:03:33, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
1,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048880083,110048880083.000000000000000,ADJUNTAS URBANO - RIO GARZAS,PR-10 R518 HM 1, ,ADJUNTAS,ADJUNTAS,72001,PR,PUERTO RICO,UNITED STATES,00601, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 14:27:06,28-JUN-2016 16:56:21, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
2,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048879576,110048879576.000000000000000,ADJUNTAS URBANO - RIO OLIMPIA,PR-10 R518 HM 1, ,ADJUNTAS,ADJUNTAS,72001,PR,PUERTO RICO,UNITED STATES,00601, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 14:27:04,28-JUN-2016 15:22:07, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
3,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110052483175,110052483175.000000000000000,JUAN GONZALEZ - JUAN GONZALEZ,PR-523 KM 1.5,BO.JUAN GONZALEZ,ADJUNTAS,ADJUNTAS,72001,PR,PUERTO RICO,UNITED STATES,00601, , , , ,0,0.000000000000000,0,2,STATIONARY, ,27-OCT-2012 11:42:05,28-JUN-2016 15:22:05, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
4,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048750687,110048750687.000000000000000,SALTILLO VACA - SALTILLO VACAS,PR-10 R518 KM.5, ,ADJUNTAS,ADJUNTAS,72001,PR,PUERTO RICO,UNITED STATES,00601, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 14:17:33,28-JUN-2016 16:56:20, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
5,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048750865,110048750865.000000000000000,TANAMA - TANAMA RIVER,PR-526 KM 7.1, ,ADJUNTAS,ADJUNTAS,72001,PR,PUERTO RICO,UNITED STATES,00601, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 14:17:34,28-JUN-2016 17:26:21, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
6,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050562994,110050562994.000000000000000,COM. AISLADA EN DESARROLLO-COM. AISLADA DESARROLLO,PR-417 KM 7.7,BO. CERRO GORDO,AGUADA,AGUADA, ,PR,PUERTO RICO,US,00602, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 20:04:05,28-JUN-2016 12:49:10, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
7,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110052180322,110052180322.000000000000000,COMUNIDAD GAVINO NEGRON-CERRO GORDO,PR-2 KM 139.2 INT. 419,BO.CERRO GORDO,AGUADA,AGUADA, ,PR,PUERTO RICO,US,00602, , , , ,0,0.000000000000000,0,2,STATIONARY, ,27-OCT-2012 10:27:25,28-JUN-2016 17:30:30, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
8,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050563190,110050563190.000000000000000,PROYECTO AGUAS-PROYECTO AGUAS,PR-2 KM 137.5,BO. LAGUNAS,AGUADA,AGUADA, ,PR,PUERTO RICO,US,00602, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 20:04:09,28-JUN-2016 13:49:32, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
9,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050513048,110050513048.000000000000000,QUEBRADA LARGA-QUEBRADA LARGA,PR-2 KM 139.5 RAMAL 191,SECTOR QUEBRADA LARGA,AGUADA,AGUADA, ,PR,PUERTO RICO,US,00602, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 19:52:36,28-JUN-2016 15:00:27, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
10,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050039944,110050039944.000000000000000,AGUADILLA - AGUADILLA CHANNEL (MAIN),PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:04:04,28-JUN-2016 12:48:25, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
11,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050065861,110050065861.000000000000000,AGUADILLA - ATALAYA WATER SYSTEM,PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:38,28-JUN-2016 14:59:09, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
12,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050065567,110050065567.000000000000000,AGUADILLA - CLOTILDE CHAPARRO,PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:34,28-JUN-2016 11:47:30, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
13,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050065362,110050065362.000000000000000,AGUADILLA - CULEBRINAS RIVER,PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:31,28-JUN-2016 13:45:45, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
14,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050065745,110050065745.000000000000000,AGUADILLA - FEY ALERS (LAGUNA),PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:36,28-JUN-2016 11:47:30, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
15,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050065610,110050065610.000000000000000,AGUADILLA - GILBERTO HERNANDEZ (MARIA 2),PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:34,28-JUN-2016 15:22:04, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
16,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050039908,110050039908.000000000000000,AGUADILLA - GUANABANO,PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:04:03,28-JUN-2016 14:52:32, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
17,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050065415,110050065415.000000000000000,AGUADILLA - MOCA CHANNEL,PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:32,28-JUN-2016 11:47:30, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
18,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050066101,110050066101.000000000000000,AGUADILLA - NARANJO SEGUI 2,PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:40,28-JUN-2016 14:58:21, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
19,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050065914,110050065914.000000000000000,AGUADILLA - PUENTE WATER SYSTEM,PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:38,28-JUN-2016 14:58:20, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
20,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050065807,110050065807.000000000000000,AGUADILLA - PUNTAS (RICON III),PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:37,28-JUN-2016 12:48:25, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
21,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050065978,110050065978.000000000000000,AGUADILLA - RINCON II (CRUCES),PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:39,28-JUN-2016 14:58:21, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
22,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050065692,110050065692.000000000000000,AGUADILLA - RIO GRANDE II,PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:36,28-JUN-2016 13:45:45, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
23,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050065665,110050065665.000000000000000,AGUADILLA - SANTIAGO CORTEZ (MARIA 3),PR-459 KM 0.3, ,AGUADILLA,AGUADILLA, ,PR,PUERTO RICO,UNITED STATES,00647, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:09:35,28-JUN-2016 16:56:17, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
24,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050388843,110050388843.000000000000000,COM. RIVERA - COM. RIVERA INC.,PR-156 KM 45.2 INT,BO. MULAS SECT. LA RAMBLA,AGUAS BUENAS,AGUAS BUENAS,72007,PR,PUERTO RICO,UNITED STATES,00703, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 19:20:43,28-JUN-2016 12:48:59, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
25,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050168251,110050168251.000000000000000,CUYON - BAUZA WELL NO. 1,CARR 1 KM 69.1, ,AIBONITO,AIBONITO, ,PR,PUERTO RICO,UNITED STATES,00653, , , , ,98,720092505001000.000000000000000,21010005,2,STATIONARY, ,26-OCT-2012 18:32:07,28-JUN-2016 14:59:10, ,SFDW,WATER TREATMENT PLANT,0, , , ,18.141850000000002,-66.261349999999993,FRS-GEOCODE,ADDRESS MATCHING-BLOCK FACE,500,ENTRANCE POINT OF A FACILITY OR STATION,NAD83, ,18.141850000000002,-66.261349999999993,-66.261349999999993,18.141850000000002
26,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110052272580,110052272580.000000000000000,GLOBAL COMMODITY GROUP - UP JOHN COMPANY,CARR 2 KM 60.0,BO. SABANA HOYOS,ARECIBO,ARECIBO,72013,PR,PUERTO RICO,UNITED STATES,00612, , , , ,98,720133008004000.000000000000000,21010002,2,STATIONARY, ,27-OCT-2012 10:49:30,28-JUN-2016 12:48:56, ,SFDW,WATER TREATMENT PLANT,0, , , ,18.469010000000001,-66.747940000000000,FRS-GEOCODE,ADDRESS MATCHING-BLOCK FACE,500,ENTRANCE POINT OF A FACILITY OR STATION,NAD83, ,18.469010000000001,-66.747940000000000,-66.747940000000000,18.469010000000001
27,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048666500,110048666500.000000000000000,BARCELONETA URBANO - DAVILA I,PR-140 KM 38.5 INT, ,BARCELONETA,BARCELONETA,72017,PR,PUERTO RICO,UNITED STATES,00617, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 14:10:12,28-JUN-2016 17:30:29, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
28,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048152388,110048152388.000000000000000,BARCELONETA URBANO - FORTUNA,PR-140 KM 38.5 INT, ,BARCELONETA,BARCELONETA,72017,PR,PUERTO RICO,UNITED STATES,00617, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 13:18:11,28-JUN-2016 17:30:29, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
29,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048152235,110048152235.000000000000000,BARCELONETA URBANO - TIBURONES 2,PR-140 KM 38.5 INT, ,BARCELONETA,BARCELONETA,72017,PR,PUERTO RICO,UNITED STATES,00617, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 13:18:10,28-JUN-2016 15:00:26, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
30,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048666323,110048666323.000000000000000,BARCELONETA URBANO - VISKACE,PR-140 KM 38.5 INT, ,BARCELONETA,BARCELONETA,72017,PR,PUERTO RICO,UNITED STATES,00617, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 14:10:11,28-JUN-2016 13:49:31, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
31,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110052295967,110052295967.000000000000000,CRUCE DAVILA DEVELOPMENT LLC - SEARLE (STERLING PHARMACEUTICAL),PR-140,SECTOR CRUCE DAVILA,BARCELONETA,BARCELONETA,72017,PR,PUERTO RICO,UNITED STATES,00617, , , , ,0,0.000000000000000,0,2,STATIONARY, ,27-OCT-2012 10:54:43,19-SEP-2016 15:23:16, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
32,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048922494,110048922494.000000000000000,PAJONAL WTP,PR-140 KM 61.2, ,BARCELONETA,BARCELONETA, ,PR,PUERTO RICO,UNITED STATES,00617, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 14:30:10,19-SEP-2016 12:06:10, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
33,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110052063002,110052063002.000000000000000,ACUED. COM. BO. QUEBRADILLAS - QUEBRADILLAS 13 FARALLON,PR-152 KM 7.8 INT,SECTOR FARALLON,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,27-OCT-2012 09:48:39,28-JUN-2016 13:45:49, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
34,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046151,110050046151.000000000000000,BARRANQUITAS URBANO - BOTIJAS RIVER,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:29,28-JUN-2016 17:26:40, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
35,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046464,110050046464.000000000000000,BARRANQUITAS URBANO - FEBUS,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:33,28-JUN-2016 17:26:40, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
36,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046552,110050046552.000000000000000,BARRANQUITAS URBANO - HELECHAL,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:35,28-JUN-2016 14:02:56, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
37,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050047098,110050047098.000000000000000,BARRANQUITAS URBANO - HOTEL,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:42,28-JUN-2016 12:53:31, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
38,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046936,110050046936.000000000000000,BARRANQUITAS URBANO - LA TORRE,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:39,28-JUN-2016 17:26:40, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
39,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049535829,110049535829.000000000000000,BARRANQUITAS URBANO - OLLA HONDA,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 15:56:22,28-JUN-2016 17:27:54, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
40,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050046302,110050046302.000000000000000,BARRANQUITAS URBANO - PADILLA CREEK,PR-152 KM 0.3, ,BARRANQUITAS,BARRANQUITAS,72019,PR,PUERTO RICO,UNITED STATES,00794, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:05:31,28-JUN-2016 12:53:31, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
